SKU,date,Number of products sold,Revenue generated,Price,Stock levels,Lead times,Order quantities,Shipping times,Shipping costs,Production volumes,Manufacturing costs,Defect rates,Costs,Product type,Availability,Customer demographics,Shipping carriers,Supplier name,Location,Transportation modes,Routes
SKU_002,2022-06-12,73,1.0921863284892035,1.6491346554964355,0.2711592452571247,0.5342887705022256,2.0007322576338757,-1.4766619458561778,1.2259816367117626,-0.3971515713445149,-0.0636601550795537,-0.0075045821254445255,1.076576001773517,-1.1909960325728643,1.0731446054760256,-1.2208495395658014,1.285441333459657,1.187720145749361,0.48652825945308725,0.0775481607733075,1.2191755900571517
SKU_002,2022-06-19,60,-0.7036819859081099,-0.06577734937022575,0.043352343691821144,-1.0443343994656586,-0.17342713276937602,0.8306223445440991,-1.2604727065716879,0.27709330144427097,-0.9928969664453822,0.5326437684357592,2.171263274536667,0.02548824194222082,-0.9318408673884351,0.01649796675088918,0.07602072402180765,-0.039746540310510135,0.48652825945308725,0.0775481607733075,-1.142695940496371
SKU_002,2022-06-26,78,1.4981123688572888,0.20302187448176542,-1.178521037431168,0.43562482237923195,-0.16078667119726409,0.5422118082440646,0.16228392515025042,0.06032423977844879,-0.7224904169196942,-0.3798892096888158,-0.0023715765030636105,-1.1909960325728643,1.0731446054760256,-1.2208495395658014,1.285441333459657,1.187720145749361,-0.4065743147177897,1.3112689003486546,1.2191755900571517
SKU_002,2022-07-03,65,0.32857570610421694,0.574698353155333,-1.5098765306170638,0.632952718625218,-0.45151728735583846,-0.46722506880605685,0.6546993931338361,0.2930517599718168,-0.09952682354720072,0.011559477306127488,-1.4757364745042638,1.241972516457306,-0.9318408673884351,0.01649796675088918,-1.1333998854160419,1.187720145749361,0.48652825945308725,1.3112689003486546,-1.142695940496371
SKU_002,2022-07-10,70,-0.46524507715231145,-0.11614551246468786,0.3609013579949709,0.04096902988726121,-0.9192143655239798,-0.32301980065603914,-0.1615000371988867,-1.4224825317392966,0.297467967629004,-0.45868732200597995,-1.1353212603491323,0.02548824194222082,-0.9318408673884351,0.01649796675088918,1.285441333459657,1.187720145749361,0.48652825945308725,-1.1561725788020396,1.2191755900571517
SKU_002,2022-07-17,77,0.506626922904433,-0.11318765053800009,0.9821929077185252,-1.0443343994656586,-0.03438205547614479,0.10959600379401314,1.8514668642436196,0.6574365630174328,-0.6177474378040057,-0.5552785564592777,0.9766497533289217,-1.1909960325728643,-0.9318408673884351,0.01649796675088918,1.285441333459657,-1.2672132263703813,0.48652825945308725,-1.1561725788020396,1.2191755900571517
SKU_002,2022-07-24,73,-0.57695860727014,-0.7337189126436042,0.5127726257051736,-1.4389901919576293,-1.2225854432546661,1.6958539534442036,0.34181338523046206,1.144169548107562,1.8101095468515378,0.23524444130323768,0.7685034703145848,-1.1909960325728643,-0.9318408673884351,-1.2208495395658014,0.07602072402180765,1.187720145749361,1.3796308336239642,1.3112689003486546,1.2191755900571517
SKU_002,2022-07-31,76,-0.1831032122080157,-0.8082006929689719,-1.903361178775315,2.1129119404701084,0.711405177278459,1.2632381489941513,0.6756349372006974,-0.9663365921602952,0.13171648871785796,-0.8298010122739135,-1.8421121641886609,-1.1909960325728643,-0.9318408673884351,-1.2208495395658014,1.285441333459657,-1.2672132263703813,0.48652825945308725,1.3112689003486546,-1.142695940496371
SKU_002,2022-08-07,79,1.8132867223544913,1.4633809265004143,0.9269669921875429,-1.3403262438346364,-0.13550574805304022,-1.6208672140061955,-1.5237443429193467,0.5124805647255637,1.4059062585813447,-0.35955421296180606,-0.5912612233070671,0.02548824194222082,1.0731446054760256,-1.2208495395658014,0.07602072402180765,-1.2672132263703813,1.3796308336239642,0.0775481607733075,0.03823982478039039
SKU_002,2022-08-14,73,1.758796751721023,1.9514281444039725,-0.39155174111466673,0.04096902988726121,0.3195508685429892,0.25380127194402996,0.4295705973463483,0.9008030555624973,-0.21398369203954326,1.2405558419947962,-0.9427450962686195,-1.1909960325728643,-0.9318408673884351,0.01649796675088918,1.285441333459657,1.187720145749361,-0.4065743147177897,-1.1561725788020396,-1.142695940496371
SKU_002,2022-08-21,78,0.827948063683136,0.0069297137991289354,0.5472888229120374,-0.25502281448171654,-0.3377531332068311,1.551648685294186,2.5787619293609025,0.8356393499083543,0.40704591430773357,0.5046831479361207,1.4730898919684332,0.02548824194222082,1.0731446054760256,0.01649796675088918,-1.1333998854160419,1.187720145749361,0.48652825945308725,0.0775481607733075,1.2191755900571517
SKU_002,2022-08-28,82,-0.35331511086259915,-1.073844864099163,-0.329422586142311,-1.0443343994656586,-1.2857877511152258,-1.1882514095561432,0.774003315487458,-0.7216402280712684,-1.2051080882122902,-0.45233263552878944,-0.05584953945497701,-1.1909960325728643,1.0731446054760256,1.2538454730675797,-1.1333998854160419,1.187720145749361,1.3796308336239642,-1.1561725788020396,1.2191755900571517
SKU_002,2022-09-04,68,-0.35632140929006595,-0.5208655343764012,-0.1154221634597534,-0.05769491823573117,0.49651733055255626,0.3980065400940477,-0.37056868959261635,0.05367488205863767,-0.3266823905089622,2.0908128926429037,-1.7493697527966998,0.02548824194222082,1.0731446054760256,-1.2208495395658014,0.07602072402180765,-1.2672132263703813,0.48652825945308725,0.0775481607733075,-1.142695940496371
SKU_002,2022-09-11,68,0.39975723431336435,0.598164057773725,-0.12232540290112671,1.0276085111171886,0.2689890222545415,1.6958539534442036,0.21161150843107546,-0.09926034549700434,-0.5612662258175769,1.9599063512127757,-0.6371391183041538,0.02548824194222082,1.0731446054760256,1.2538454730675797,-1.1333998854160419,-1.2672132263703813,0.48652825945308725,-1.1561725788020396,0.03823982478039039
SKU_002,2022-09-18,72,-0.09253549608323554,-0.1281459808529674,-0.7643266709487989,0.43562482237923195,-0.19870805591359988,0.5422118082440646,0.5101581025900225,-0.08995124468926961,-0.4030748780050034,-0.1625589321688967,0.587920922600918,-1.1909960325728643,-0.9318408673884351,-1.2208495395658014,0.07602072402180765,1.187720145749361,0.48652825945308725,-1.1561725788020396,0.03823982478039039
SKU_002,2022-09-25,80,1.4498211301865727,0.9971092063999989,-1.1647145585484229,-1.7349820363266077,0.37011271483143693,-1.044046141406126,1.004581088497826,-0.24155660070094928,-1.489843723424808,0.5898359467304752,-0.7468545009299158,1.241972516457306,-0.9318408673884351,0.01649796675088918,0.07602072402180765,1.187720145749361,-0.4065743147177897,-1.1561725788020396,0.03823982478039039
SKU_002,2022-10-02,67,0.5287791650967405,0.5979950370922011,0.2366430480502602,0.3369608742562396,1.9248894882012042,0.25380127194402996,-0.8357392714617926,0.41539994201633,0.06490602784675151,0.7537868578419927,0.9791625547014112,1.241972516457306,-0.9318408673884351,0.01649796675088918,1.285441333459657,-0.039746540310510135,0.48652825945308725,-1.1561725788020396,-1.142695940496371
SKU_002,2022-10-09,73,0.13195426575637018,-0.17045749146140185,-0.9023914597762556,0.04096902988726121,0.7998884082832425,0.8306223445440991,-0.6648134596282355,-0.44236720383922673,1.6571487548571633,0.5351856430266353,-0.2772535475020739,-1.1909960325728643,-0.9318408673884351,1.2538454730675797,1.285441333459657,-0.039746540310510135,-1.2996768888886667,1.3112689003486546,0.03823982478039039
SKU_002,2022-10-16,74,0.27662020304350865,0.12580759313840909,-0.2396804734044648,0.830280614871204,-0.9444952886682036,-0.6114303369560736,-0.9028477277857055,0.4552960883351925,1.8490090586087276,0.730909986524107,-0.060150592110954366,0.02548824194222082,1.0731446054760256,-1.2208495395658014,1.285441333459657,1.187720145749361,1.3796308336239642,0.0775481607733075,-1.142695940496371
SKU_002,2022-10-23,75,0.5032375324527325,0.1568510583118422,0.9752896682771526,-0.7483425550966802,0.016179790812302926,-0.7556356051060914,-0.5228532635584194,0.43800775826368593,1.3672265180770207,0.022997912965070078,1.7040672107659303,1.241972516457306,1.0731446054760256,-1.2208495395658014,-1.1333998854160419,-1.2672132263703813,-0.4065743147177897,0.0775481607733075,-1.142695940496371
SKU_002,2022-10-30,60,-0.7568863256805883,0.26648914039441823,1.299741922021675,-0.15635886635872417,0.5723600999852279,0.5422118082440646,-0.5893881433325547,-0.7482376589505102,0.4614173222666527,0.20728382080359853,-1.0337455042551125,-1.1909960325728643,-0.9318408673884351,-1.2208495395658014,-1.1333998854160419,-1.2672132263703813,-1.2996768888886667,1.3112689003486546,0.03823982478039039
SKU_002,2022-11-06,48,-0.9401536542232038,0.9348814254851973,-1.613425122237656,-0.5510146588506949,-0.11022482490881637,-0.034609264356004574,-0.8552408741542109,1.7612299445059783,-0.33142944957085674,1.0206836898839997,2.969393737468178,-1.1909960325728643,-0.9318408673884351,-1.2208495395658014,1.285441333459657,-1.2672132263703813,0.48652825945308725,1.3112689003486546,1.2191755900571517
SKU_002,2022-11-13,56,-0.37096548067972446,0.2547422030284279,1.1961933304010828,-1.0443343994656586,-1.1214617506777707,0.6864170763940822,0.6458089566122914,-1.8294232241917001,0.8577967539348347,-0.5641751175273443,-0.4435300849478324,-1.1909960325728643,1.0731446054760256,0.01649796675088918,0.07602072402180765,-1.2672132263703813,0.48652825945308725,0.0775481607733075,-1.142695940496371
SKU_002,2022-11-20,69,0.5548597238087396,0.42455164773392,-0.39155174111466673,-0.15635886635872417,1.1664617938744886,1.407443417144169,0.0056975270611194055,-0.1059097032168144,1.064601502881252,-0.6734757249350236,0.306240513532783,0.02548824194222082,1.0731446054760256,-1.2208495395658014,0.07602072402180765,-1.2672132263703813,-0.4065743147177897,0.0775481607733075,0.03823982478039039
SKU_002,2022-11-27,80,-0.3137267706633316,-0.7750726393900642,0.7681924850359676,1.2249364073631748,0.11730348338919835,-0.46722506880605685,0.029787742151754396,0.2518257421089915,-1.2589080909137598,0.7461612340693645,-0.850295588104127,-1.1909960325728643,1.0731446054760256,1.2538454730675797,-1.1333998854160419,1.187720145749361,0.48652825945308725,-1.1561725788020396,-1.142695940496371
SKU_002,2022-12-04,72,0.368107772898795,0.2226282735386699,1.182386851518337,1.1262724592401812,0.180505791249758,-0.1788145325060223,1.1167153039792375,0.42736878591198835,0.1772091380610134,-0.08630269444260927,0.6467636394032974,-1.1909960325728643,1.0731446054760256,-1.2208495395658014,-1.1333998854160419,1.187720145749361,-1.2996768888886667,0.0775481607733075,1.2191755900571517
SKU_002,2022-12-11,62,-1.2059502594668345,-1.0633374117310226,-0.4122614594387853,-0.8470065032196733,-0.2619103637741595,0.6864170763940822,0.3051044860447328,-0.5168400103011045,0.6699362869854218,1.8302707470780872,1.0746952547339874,1.241972516457306,1.0731446054760256,1.2538454730675797,-1.1333998854160419,-0.039746540310510135,0.48652825945308725,-1.1561725788020396,-1.142695940496371
SKU_002,2022-12-18,71,-0.7049048502792538,-1.056182202879796,0.28496572413987,0.2382969261332472,-0.6284837493654054,1.551648685294186,-1.5125596001986947,-0.8293598231321986,0.9843410413347785,0.5834812602532842,-1.6774234705549649,-1.1909960325728643,-0.9318408673884351,1.2538454730675797,-1.1333998854160419,-0.039746540310510135,-0.4065743147177897,-1.1561725788020396,1.2191755900571517
SKU_002,2022-12-25,73,0.9072870712105839,1.040857392801398,-1.047359488045085,1.4222643036091596,0.6355624078457874,-1.1882514095561432,-1.8486754583680374,-1.5355216129760756,1.5537244032586677,0.10052508798679585,0.3094932809536114,-1.1909960325728643,-0.9318408673884351,0.01649796675088918,1.285441333459657,-1.2672132263703813,0.48652825945308725,1.3112689003486546,0.03823982478039039
SKU_002,2023-01-01,80,-0.11191086219027424,-0.21305070320571287,1.638000654648944,0.830280614871204,-0.09758436333670444,0.5422118082440646,1.1494091673165283,-0.37853336972904544,0.7861952797512608,-0.6569535400943283,-1.5205198363881811,-1.1909960325728643,-0.9318408673884351,-1.2208495395658014,1.285441333459657,-1.2672132263703813,0.48652825945308725,1.3112689003486546,0.03823982478039039
SKU_002,2023-01-08,80,0.8363674307694166,-0.036001539308231065,0.8441281188910685,1.7182561479781377,-0.2492699022020476,0.25380127194402996,1.0774253103195113,0.989904449007958,-1.0848492586442993,0.1653428900541401,-0.553245467573595,-1.1909960325728643,1.0731446054760256,0.01649796675088918,1.285441333459657,-1.2672132263703813,-0.4065743147177897,0.0775481607733075,1.2191755900571517
SKU_002,2023-01-15,63,-1.4006410891614773,-1.5633850980228587,1.417096992525013,-0.25502281448171654,-0.2492699022020476,1.2632381489941513,0.6415071324889635,-0.6604661370490118,-1.5249631696327113,0.2555794380302474,0.6132030959192052,0.02548824194222082,1.0731446054760256,-1.2208495395658014,-1.1333998854160419,-1.2672132263703813,-0.4065743147177897,0.0775481607733075,1.2191755900571517
SKU_002,2023-01-22,85,1.1092696355359928,0.020761239570595568,-0.39845498055603934,-0.45235071072770194,-0.05966297862036865,1.551648685294186,0.04269321452173748,2.3104668921623266,0.30872025577571677,-0.7764216458655119,-0.16144886093684607,1.241972516457306,1.0731446054760256,0.01649796675088918,-1.1333998854160419,1.187720145749361,-0.4065743147177897,-1.1561725788020396,0.03823982478039039
SKU_002,2023-01-29,66,-0.4151942124041806,0.31891372178076827,-0.6331651215627155,0.632952718625218,-1.0203380581008752,-0.7556356051060914,-0.8641313106757563,0.9274004864417397,0.29786355588416186,0.34962879789266854,0.3340046563048778,1.241972516457306,1.0731446054760256,-1.2208495395658014,0.07602072402180765,1.187720145749361,-0.4065743147177897,1.3112689003486546,-1.142695940496371
SKU_002,2023-02-05,79,1.5796482035293569,0.7952985126590992,-0.2051642761976003,-0.7483425550966802,0.4459554842641085,-1.4766619458561778,-1.3479431304126854,-0.08596163005738315,-0.9421298070334558,-0.9365597450907155,-0.5137343637840999,1.241972516457306,1.0731446054760256,0.01649796675088918,-1.1333998854160419,-1.2672132263703813,0.48652825945308725,-1.1561725788020396,-1.142695940496371
SKU_002,2023-02-12,81,0.7151913112168284,0.35068960990747733,-0.1775513184321091,2.408903784839087,1.1791022554466004,-0.46722506880605685,-1.1876284847500032,1.559089469823739,-0.14387666237545532,0.6165256299346755,-1.232965946811346,-1.1909960325728643,-0.9318408673884351,0.01649796675088918,0.07602072402180765,-0.039746540310510135,-1.2996768888886667,1.3112689003486546,-1.142695940496371
SKU_002,2023-02-19,59,-1.1240291684088128,-0.8933307762304182,2.390453753758581,0.5342887705022256,-0.27455082534627145,-0.1788145325060223,-0.06714669476056452,0.18533216491088558,-1.1388250783480613,1.1604867923821942,0.43980438525817284,1.241972516457306,-0.9318408673884351,-1.2208495395658014,0.07602072402180765,-1.2672132263703813,1.3796308336239642,-1.1561725788020396,-1.142695940496371
SKU_002,2023-02-26,59,-0.20306512034085936,0.4086637036705666,-1.1440048402243044,-0.45235071072770194,-1.0961808275335467,0.9748276126941168,-0.9877370571527062,0.13479704624032657,0.7296701135142601,-2.408305133208067,0.3622621097758653,-1.1909960325728643,-0.9318408673884351,1.2538454730675797,-1.1333998854160419,-1.2672132263703813,1.3796308336239642,0.0775481607733075,-1.142695940496371
SKU_002,2023-03-05,74,-1.1669030096972766,-1.5345670718228397,0.209030090284769,0.632952718625218,-0.6411242109375174,-0.034609264356004574,0.25032792554102473,-1.6352619787732328,0.2962372486129575,-0.10790862846505672,0.3703092405515649,-1.1909960325728643,1.0731446054760256,-1.2208495395658014,-1.1333998854160419,-0.039746540310510135,-0.4065743147177897,0.0775481607733075,1.2191755900571517
SKU_002,2023-03-12,62,-1.388576936940674,-1.097704950307781,0.7750957244773402,-0.9456704513426657,0.2816294838266534,-0.32301980065603914,-1.2289259963339498,-1.2269914147768675,-0.5734855074768975,-0.2540664174404417,-0.5961326664586399,0.02548824194222082,1.0731446054760256,1.2538454730675797,1.285441333459657,1.187720145749361,-0.4065743147177897,0.0775481607733075,-1.142695940496371
SKU_002,2023-03-19,45,-1.0796034797679421,0.9707138099685052,1.299741922021675,0.43562482237923195,-0.46415774892795036,1.1190328808441345,1.1161417274294598,-0.34395670958603125,-0.7725543083224503,1.9675319749854043,-0.05224220496931946,-1.1909960325728643,1.0731446054760256,0.01649796675088918,0.07602072402180765,1.187720145749361,0.48652825945308725,-1.1561725788020396,-1.142695940496371
SKU_002,2023-03-26,56,-0.8206484219175583,0.22369873785499483,0.043352343691821144,-1.3403262438346364,0.16786532967764609,0.9748276126941168,-0.4356696279923093,-0.7495675304944726,0.0453463863417241,0.6330478147753714,-0.09790427653563985,-1.1909960325728643,-0.9318408673884351,-1.2208495395658014,1.285441333459657,-1.2672132263703813,-1.2996768888886667,0.0775481607733075,-1.142695940496371
SKU_002,2023-04-02,84,1.8781006983868167,0.6079954274157663,0.9821929077185252,-0.7483425550966802,0.5850005615573397,-0.32301980065603914,-0.6909111926430904,2.5937295310262547,-0.778048589644087,-0.7649832102065692,0.5067096487955903,-1.1909960325728643,1.0731446054760256,0.01649796675088918,-1.1333998854160419,-1.2672132263703813,0.48652825945308725,-1.1561725788020396,1.2191755900571517
SKU_002,2023-04-09,63,-0.6043832346095372,0.16245691091575498,0.25735276637437876,0.632952718625218,-1.5133160594132404,-0.1788145325060223,-1.1124899567292128,-1.063417214869529,2.2481576080630146,0.6000034450939795,-0.6372778619382179,-1.1909960325728643,-0.9318408673884351,0.01649796675088918,1.285441333459657,1.187720145749361,-1.2996768888886667,1.3112689003486546,0.03823982478039039
SKU_002,2023-04-16,86,1.2545329366575302,0.2575028741600045,0.09857825922280353,-0.25502281448171654,-1.070899904389323,-1.3324566777061604,-0.35307460482441655,-1.39322535777213,0.5593473925435116,0.5631462635262745,-1.0833540614125803,-1.1909960325728643,1.0731446054760256,0.01649796675088918,1.285441333459657,-1.2672132263703813,1.3796308336239642,0.0775481607733075,0.03823982478039039
SKU_002,2023-04-23,71,-0.6163586479998684,-1.1359881346732026,-0.06019624792877101,-0.45235071072770194,0.6229219462736755,-0.034609264356004574,-1.864448813486906,-0.883884556434645,-0.6652619826735224,0.33819036223372534,1.5756985173382623,1.241972516457306,-0.9318408673884351,1.2538454730675797,-1.1333998854160419,-0.039746540310510135,-1.2996768888886667,-1.1561725788020396,-1.142695940496371
SKU_002,2023-04-30,73,-1.1751254198671426,-1.6052458868138944,0.8372248794496959,0.5342887705022256,-1.9051703681487102,-1.3324566777061604,0.31112703981739115,1.4819569202739364,-0.3144191545990687,-0.13459831166925754,-0.739686079836621,1.241972516457306,-0.9318408673884351,0.01649796675088918,0.07602072402180765,1.187720145749361,1.3796308336239642,-1.1561725788020396,-1.142695940496371
SKU_002,2023-05-07,73,-1.3953145949714172,-2.1354074245307757,-0.39845498055603934,-0.45235071072770194,0.45859594583622043,0.9748276126941168,0.7765844099614563,-0.028777153667013024,0.6426846516301017,-2.088028934757659,-0.0529975869769993,-1.1909960325728643,-0.9318408673884351,1.2538454730675797,1.285441333459657,-0.039746540310510135,-1.2996768888886667,-1.1561725788020396,-1.142695940496371
SKU_002,2023-05-14,74,0.07609208979315929,-0.4169459853520878,0.2918689635812426,-1.3403262438346364,-0.5020791336442861,1.6958539534442036,-0.4075643770532351,-2.292218521490512,-1.2716987778305313,1.4337383109013904,-0.6585364698686559,-1.1909960325728643,-0.9318408673884351,0.01649796675088918,-1.1333998854160419,1.187720145749361,-1.2996768888886667,0.0775481607733075,1.2191755900571517
SKU_002,2023-05-21,66,0.0771634488439843,0.5133438457617416,-0.8885849808935096,2.014247992347116,-0.5020791336442861,-1.1882514095561432,-1.3166832084498368,0.4898727484782078,0.9890001918955275,-0.6747466622304613,0.7354208215700467,1.241972516457306,1.0731446054760256,0.01649796675088918,0.07602072402180765,1.187720145749361,1.3796308336239642,-1.1561725788020396,1.2191755900571517
SKU_002,2023-05-28,78,1.874061999419465,1.6461486234561593,0.28496572413987,0.3369608742562396,-0.047022517048256725,1.8400592215942204,-0.4927404946951246,-1.6060048048060669,0.7716024685609938,0.3991953524147558,-0.32405640005958514,0.02548824194222082,-0.9318408673884351,0.01649796675088918,0.07602072402180765,1.187720145749361,0.48652825945308725,1.3112689003486546,1.2191755900571517
SKU_002,2023-06-04,82,0.7521975678855221,-0.24274200292694448,-0.10851892401838077,-1.4389901919576293,-0.1228652864809283,-0.6114303369560736,0.7978067423032057,-0.6391881923456176,1.1065338579279858,-0.7065200946164155,0.484556915223409,0.02548824194222082,-0.9318408673884351,-1.2208495395658014,1.285441333459657,-0.039746540310510135,0.48652825945308725,1.3112689003486546,-1.142695940496371
SKU_002,2023-06-11,65,-0.058013926667767945,0.5044420898680898,-1.3787149812309805,-0.25502281448171654,0.6102814847015636,1.407443417144169,0.33894550248157723,-0.09394085932115608,1.0511954564564578,0.5961906332076657,-0.04135853767498306,1.241972516457306,-0.9318408673884351,1.2538454730675797,-1.1333998854160419,-0.039746540310510135,0.48652825945308725,-1.1561725788020396,-1.142695940496371
SKU_002,2023-06-18,68,-0.9922758131362628,-0.9809116593739772,0.7819989639187135,-0.6496786069736873,0.45859594583622043,-0.32301980065603914,0.19497778848754055,1.1521487773713348,-0.9107464721242648,-0.42691388962002697,0.5092841140054412,0.02548824194222082,1.0731446054760256,0.01649796675088918,0.07602072402180765,1.187720145749361,1.3796308336239642,-1.1561725788020396,-1.142695940496371
SKU_002,2023-06-25,80,1.651740928022135,1.3645883381490276,2.307614880462107,-0.7483425550966802,-0.28719128691838336,-1.1882514095561432,0.3421001735053508,0.350236236362187,-1.3096752503256865,0.873254963613177,0.27920092084968856,1.241972516457306,-0.9318408673884351,1.2538454730675797,0.07602072402180765,1.187720145749361,-1.2996768888886667,0.0775481607733075,0.03823982478039039
SKU_002,2023-07-02,78,0.05605659336187512,-0.33775979605760553,0.19522361140202307,0.13963297801025482,-0.36303405635105496,-0.034609264356004574,-0.3768780316401642,0.3076803469553998,1.24982471479628,0.80335341236408,0.7508213649511248,-1.1909960325728643,-0.9318408673884351,-1.2208495395658014,-1.1333998854160419,-0.039746540310510135,1.3796308336239642,0.0775481607733075,-1.142695940496371
SKU_002,2023-07-09,74,0.37885382883282565,-0.9221488024304378,-0.12922864234249934,-0.5510146588506949,-0.6537646725096293,-0.8998408732561082,-0.6831679092211002,0.4646051891429272,0.08398217259547627,-0.0024208329436923998,0.8589180718461426,1.241972516457306,-0.9318408673884351,-1.2208495395658014,1.285441333459657,-1.2672132263703813,-0.4065743147177897,0.0775481607733075,0.03823982478039039
SKU_002,2023-07-16,63,-1.7414523072183177,-1.6905449907568657,0.5956114990016471,1.7182561479781377,0.2816294838266534,-0.1788145325060223,-0.3725762075168363,-2.36669132795239,0.11756322003332073,0.24795381425761923,-0.7387302903575153,0.02548824194222082,-0.9318408673884351,0.01649796675088918,-1.1333998854160419,-0.039746540310510135,0.48652825945308725,0.0775481607733075,0.03823982478039039
SKU_002,2023-07-23,67,-0.8878042373296667,-1.1137055748254854,-0.4812938538525136,1.0276085111171886,-0.19870805591359988,0.25380127194402996,-1.9450363187305795,1.3316814358062192,0.8952457754231123,-1.1869343922920266,0.061373415369568585,0.02548824194222082,-0.9318408673884351,-1.2208495395658014,-1.1333998854160419,1.187720145749361,0.48652825945308725,-1.1561725788020396,-1.142695940496371
SKU_002,2023-07-30,74,1.095554075323716,0.8267081893091698,-1.5374894883825552,0.7316166667482104,0.2942699453987654,-0.46722506880605685,0.646669321436957,-0.745577915862586,-2.3258096150745247,1.0168708779976858,0.8976583776686157,-1.1909960325728643,-0.9318408673884351,-1.2208495395658014,-1.1333998854160419,-1.2672132263703813,0.48652825945308725,-1.1561725788020396,0.03823982478039039
SKU_002,2023-08-06,80,0.46107360180804735,-0.40407224344259796,1.8174848801246364,1.0276085111171886,-0.5779219030769578,-0.1788145325060223,-1.1583760807113754,-0.06867329998587551,-2.0913576425176292,0.17805226300852103,-0.11937870789684354,1.241972516457306,-0.9318408673884351,1.2538454730675797,1.285441333459657,-1.2672132263703813,-1.2996768888886667,1.3112689003486546,1.2191755900571517
SKU_002,2023-08-13,74,2.0142044207142313,1.9781615821985175,-1.1094886430174407,-0.35368676260470955,-0.7801692882307486,-1.1882514095561432,-0.5564074917203758,-1.36130844071704,-0.4586770049799699,0.9037574587036922,0.7256008554701989,-1.1909960325728643,-0.9318408673884351,1.2538454730675797,0.07602072402180765,1.187720145749361,-1.2996768888886667,1.3112689003486546,-1.142695940496371
SKU_002,2023-08-20,71,1.1663135529976898,1.6627408203592013,0.36780459743634425,-0.35368676260470955,-0.5273600567885101,-0.7556356051060914,-0.6470325865851476,-1.0275106831825518,-0.02251897654313671,0.13102758307731108,-0.008645871954613847,1.241972516457306,1.0731446054760256,0.01649796675088918,-1.1333998854160419,-1.2672132263703813,-0.4065743147177897,0.0775481607733075,1.2191755900571517
SKU_002,2023-08-27,70,0.4155008014561922,0.4516231268915139,-0.7712299103901722,-1.7349820363266077,-1.5638779057016883,0.9748276126941168,0.7972331657534282,0.7478678280068554,-1.6307170965115811,2.3462712890259656,0.1040447908238478,0.02548824194222082,-0.9318408673884351,1.2538454730675797,-1.1333998854160419,-1.2672132263703813,1.3796308336239642,-1.1561725788020396,-1.142695940496371
SKU_002,2023-09-03,68,1.475473145278242,1.8407759382322462,-0.6814877976523253,1.323600355486167,0.888371639288026,0.10959600379401314,0.8804017654710984,1.362268481317347,0.20630685194040277,-0.48156419332386635,1.0874596690678535,-1.1909960325728643,-0.9318408673884351,0.01649796675088918,-1.1333998854160419,-1.2672132263703813,-0.4065743147177897,0.0775481607733075,1.2191755900571517
SKU_002,2023-09-10,64,0.21837722918957586,0.2724048642477949,1.23761276704932,-0.05769491823573117,-0.4767982105000623,-0.7556356051060914,1.1465412845676435,1.6215934323899575,-1.2723141373385545,1.0677083698152108,0.00689341506052781,1.241972516457306,1.0731446054760256,1.2538454730675797,0.07602072402180765,-0.039746540310510135,0.48652825945308725,1.3112689003486546,-1.142695940496371
SKU_002,2023-09-17,63,0.131372052454003,0.3488303824107018,-0.6055521637972243,-0.9456704513426657,1.1032594860139289,-2.774509359206334,1.8583497828409443,-1.117941948171975,1.438740083759448,0.24668287696218028,-0.034930082630028426,-1.1909960325728643,-0.9318408673884351,1.2538454730675797,1.285441333459657,1.187720145749361,0.48652825945308725,1.3112689003486546,1.2191755900571517
SKU_002,2023-09-24,68,1.5166544557025743,2.2291854643767923,-1.1094886430174407,0.43562482237923195,0.6608433309900114,1.1190328808441345,-0.3120638815153586,2.178809609310079,0.4945148729481937,-2.1185314298481743,0.14983019006489195,0.02548824194222082,-0.9318408673884351,1.2538454730675797,0.07602072402180765,-1.2672132263703813,-1.2996768888886667,1.3112689003486546,1.2191755900571517
SKU_002,2023-10-01,62,-1.6237997685439982,-2.005486860665193,-1.1578113191070503,-0.25502281448171654,-0.6916860572259651,0.8306223445440991,0.986226638904962,-0.19235135357435101,0.02385275781148011,0.537727517617512,-1.6660002446837143,-1.1909960325728643,-0.9318408673884351,0.01649796675088918,-1.1333998854160419,-0.039746540310510135,-0.4065743147177897,-1.1561725788020396,0.03823982478039039
SKU_002,2023-10-08,66,-1.6880142163802057,-1.4225345300853238,-0.30180962837681985,-0.8470065032196733,2.0765750270665473,1.984264489744238,-0.7333558573265907,-1.157838094490838,-0.2513448050266753,-0.018943017784387735,-0.027684581740031453,1.241972516457306,-0.9318408673884351,0.01649796675088918,-1.1333998854160419,-1.2672132263703813,-0.4065743147177897,0.0775481607733075,0.03823982478039039
SKU_002,2023-10-15,78,0.35243346533096914,-0.13741394822325662,1.3273548797871662,-0.45235071072770194,0.2184271759660938,0.9748276126941168,0.050723286218617235,0.17203344947126545,0.36546519326558413,-0.008775519420883483,-0.4124052630395269,1.241972516457306,1.0731446054760256,0.01649796675088918,-1.1333998854160419,-0.039746540310510135,1.3796308336239642,-1.1561725788020396,-1.142695940496371
SKU_002,2023-10-22,62,-0.3188065276174449,0.041381762716650325,0.3954175552018354,1.0276085111171886,-0.7043265187980771,1.6958539534442036,1.0123243719198163,0.11218922999297067,-0.3688784710591344,-1.2237915738597323,0.982168666772792,0.02548824194222082,-0.9318408673884351,0.01649796675088918,1.285441333459657,-1.2672132263703813,0.48652825945308725,0.0775481607733075,-1.142695940496371
